exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0010,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,15000,58,false,1757,16384,external,32,8192,1842,2870,1889.5405405405406,0,16102,16513.148659446022,16711.10616184113,1798.7547435341658,319.7474002607399,212.44680613308688,193.2108029371983,2.24375,33.078125,39.412844,10.112661,1.0,1,1,32215.505,8032.547,32215.505,6985.18,6985.134,6544.425827858665,4896.665174227628,6544.425827858665,4492.34717877167,4492.291032738287,7564.745956605166,1804.2193741990131,1355.3644301277645,1355.362908131766,None,22528,15517,7.3802616790389655,8.022585529705845,5715.903171057638,15344.13148032946,0.0,0
0011,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,15000,58,false,1757,16384,external,32,8192,1845,1885,1847.8266666666666,0,16106,16531.895907315342,16732.111058053073,1800.8336276727186,320.301365289296,190.9483397301815,166.96572637218165,2.23125,33.009375,44.454923,10.050198,1.0,1,1,37352.529,8077.03,37352.529,6514.11,6514.058,6651.598017178622,4683.358469415838,6651.598017178622,4193.721822217076,4193.663334722865,8844.790765635484,1861.3817150616508,1261.5693259444968,1261.56366945503,None,22528,12954,7.433283090275945,9.034188622053755,5067.605223385495,12889.298300391694,0.0,0
0012,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,15000,58,false,1757,16384,external,32,8192,1848,1863,1847.08,0,16103,16528.031116832386,16726.41048541042,1801.1519741354582,327.24891966439486,211.34205408477698,181.93497198221337,2.49375,33.6,39.562535,10.089532,1.0,1,1,32438.39,7730.001,32438.39,6586.801,6586.747,6308.91242742365,4645.473225541547,6308.91242742365,4276.400886021505,4276.343931048386,7671.646769156389,1803.98590229518,1253.8616760895186,1253.8581247870266,3.25,22528,14880,7.876261028450918,9.030813134414624,5694.276163041625,14747.958577266021,0.0,0
0013,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,15000,58,false,1757,16384,external,32,8192,1849,1863,1794.3766233766235,0,16100,16535.17658025568,16734.788903278575,1801.4099259202605,323.2780020576942,145.4839831930446,138.75354595168062,2.275,32.890625,59.476123,10.114748,1.0,1,1,52332.575,6822.361,52332.575,6201.388,6201.339,7290.157977272727,4384.730667436079,7290.157977272727,4008.668689390737,4008.6133420687156,12498.139396187851,1819.775572442093,1212.686865474636,1212.6829483562874,None,22528,16561,7.86380997661462,9.461462174364426,3787.7384845680003,16373.12170308148,0.0,0
0014,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,15000,58,false,1757,16384,external,32,8192,1851,1863,1820.907894736842,0,16100,16528.769264914772,16727.76527133897,1801.1819660535052,324.38341265634045,191.40487486659546,160.8577705906376,2.221875,32.96875,44.405895,10.020459,1.0,1,1,37241.951,7600.98,37241.951,6474.846,6474.8,6531.096034179687,4570.23050612571,6531.096034179687,4196.7281257547365,4196.670223263239,8835.795067084173,1825.930188791286,1231.5668681520538,1231.5630526512537,None,22528,14409,7.576657375007508,9.145536166082938,5073.200303698417,14379.580815609344,0.0,0
0015,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2450,3886,2861.564516129032,11589,11686,12209.530488612289,12322.830177027583,1172.5621255283606,319.1270071743451,201.9509042023842,149.03107009070027,2.6426332288401255,41.31347962382445,44.184836,6.748244,1.0,1,1,34096.417,10232.786,34096.417,6492.952,6492.892,7036.654081203655,5384.5842144134,7036.654081203655,4378.952504158077,4378.901113093546,7739.264686711835,2076.7546167864148,1168.181486656379,1168.219923186859,None,30208,14069,7.040022667290962,7.3905733237255875,6836.734666164654,20848.38663213719,0.0,0
0016,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2452,3889,2897.1147540983607,11595,11689,12203.720636917373,12316.10620421128,1172.3105382936274,319.8615233827353,217.0123227509827,176.9011746136908,2.689655172413793,40.90282131661442,40.702438,9.965878,1.0,1,1,30595.198,10233.715,30595.198,6739.684,6739.631,6847.37798576536,5415.675466664459,6847.37798576536,4569.824640083032,4569.767285456006,6900.704961408379,2057.493684922713,1284.8671559497484,1284.8644260091196,None,30208,14934,7.523690539386339,7.136525356835042,7421.668451408243,14985.132268325982,0.0,0
0017,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2452,3886,2835.1428571428573,11586,11687,12212.013042902543,12326.65204361081,1173.9711374212052,324.41737270143767,202.30847803114654,138.7999265009746,2.670846394984326,41.10344827586207,44.145451,6.78487,1.0,1,1,34130.662,10241.855,34130.662,6485.59,6485.552,6931.325076238083,5276.254504965572,6931.325076238083,4411.31991435962,4411.261929949665,7770.820515403043,2063.21387874322,1143.5210203090437,1143.5155135786285,None,30208,14304,7.338132564333962,6.792075696066472,6842.8341574763845,21082.202017135183,0.0,0
0018,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2453,3889,2836.285714285714,11588,11686,12207.713155455509,12322.992067553736,1173.1300992632785,320.81934199098845,223.53564939551072,154.65756103406798,2.640625,41.184375,39.423333,9.96792,1.0,1,1,29316.783,10245.045,29316.783,6729.134,6729.092,6653.518618346133,5302.703606958422,6653.518618346133,4548.267841917616,4548.21204978672,6620.418639650403,2058.078538779682,1287.021853002493,1287.0194386832,None,30208,15707,7.582561816568218,6.77569440112541,7662.467300773377,15757.550221109319,0.0,0
0019,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2466,3890,2891.0819672131147,11573,11680,12206.627913135593,12318.988177846311,1173.7592434861926,323.70307164056976,183.77312100971108,141.42206592645627,2.4326018808777428,40.755485893416925,49.244823,9.933439,1.0,1,1,39093.748,10231.067,39093.748,6748.375,6748.345,7206.888171179819,5244.197913400424,7206.888171179819,4560.237748723838,4560.200376108736,8963.774268517665,2127.156212953083,1287.0890945439266,1287.1252027432581,None,30208,15672,7.071269726188561,7.476026161189252,6134.248873226735,15777.0133787503,0.0,0
0020,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3061,4096,3259.695652173913,9110,9179,9766.33406464041,9848.542887161168,873.4926909675604,319.08002074118633,218.64189934115308,148.09742265638175,2.8503184713375798,52.13375796178344,40.301608,9.768466,1.0,1,1,31695.529,10379.985,31695.529,8347.373,8347.328,7030.8292798052225,5616.854644370719,7030.8292798052225,4966.094876843426,4966.040579581111,7167.9728550110885,2633.5183556359066,1676.0576426980813,1676.0568607521695,1.3666666666666667,37376,25496,7.752450916404651,7.364831329352055,9274.071644982503,26100.310939302035,0.0,0
0021,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3075,4096,3164.5857142857144,9112,9175,9754.487532106165,9826.234214605942,871.4081824072349,322.06764863665956,215.95633911217044,169.25260690483057,2.630914826498423,51.99369085173502,40.323575,9.817405,1.0,1,1,31652.705,10405.466,31652.705,8695.086,8695.027,7383.74341895869,5974.28051843429,7383.74341895869,5652.651035300344,5652.659147824706,7055.884054894665,2560.5454525943555,1668.8319160028677,1668.853970291384,1.1710526315789473,37376,18895,7.609265276176502,7.92302352538101,9269.019425980956,19246.430192092514,0.0,0
0022,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3058,4096,3225.7285714285713,9116,9180,9754.698897688357,9831.661016244962,870.9341418703467,318.7583395938716,201.64091606588397,168.90255941519436,2.6891025641025643,51.3525641025641,44.337833,9.891936,1.0,1,1,35626.081,10363.492,35626.081,8086.326,8086.297,7499.193234107449,5839.8568446061645,7499.193234107449,5187.167479768476,5187.113263640261,8005.503628619804,2540.817565909614,1512.6134795871833,1512.6539184788498,1.2727272727272727,37376,18659,7.488504854795762,7.40117397421579,8429.821096579077,18862.839387557702,0.0,0
0023,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3081,4096,3168.8142857142857,9102,9175,9756.795992080479,9834.3939142002,872.2690787236336,322.5175473913775,218.69049058283326,172.6919141072428,2.70125786163522,52.308176100628934,40.427486,9.880322,1.0,1,1,31709.313,10355.508,31709.313,8537.803,8537.745,7017.122823442851,5602.29487302012,7017.122823442851,5131.716859859813,5131.660698411215,7187.127487378668,2668.8603660522,1742.7281760133449,1742.7283452664542,2.06,37376,21400,7.81076554674249,7.306074092567333,9245.19521199018,21659.213130908083,0.0,0
0024,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3086,4096,3188.2285714285713,9112,9174,9759.069162029109,9832.312090282963,871.78206635402,321.17196470729056,219.27536398176952,163.72650825091708,2.697160883280757,51.526813880126184,40.292717,6.687797,1.0,1,1,31583.744,10404.424,31583.744,8855.998,8855.959,7530.798407480736,6127.6168466128,7530.798407480736,5681.551613399892,5681.574587212799,6996.742379433813,2529.277005676311,1666.7684029217858,1666.788534235652,1.530612244897959,37376,16627,7.451803741307991,7.418120900958337,9276.118063718563,24861.699600032716,0.0,0
0025,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3741,4096,3706.0434782608695,7352,7417,8030.232688210227,8086.047453044963,685.3512796254406,319.1555610674526,210.9281092395448,140.84944622501592,2.7993197278911564,59.05102040816327,45.185526,6.345921,1.0,1,1,33522.134,12056.915,33522.134,8544.273,8544.217,7725.386735906428,6179.236032381925,7725.386735906428,5433.0902096219925,5433.0301533342035,7509.704570920823,2900.4686622570575,1615.9062951703702,1615.905300343217,1.8505747126436782,45056,22989,7.4855380943459515,7.551969865670157,9971.334626048172,36226.4200893771,0.0,0
0026,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3736,4096,3731.5915492957747,7346,7415,8028.897993607955,8086.626232074867,777.6411721864906,321.4756154752027,211.03788918426588,228.9863772935689,2.816666666666667,59.083333333333336,45.128551,6.482758,1.0,1,1,33483.299,12099.449,33483.299,8581.595,8581.541,8138.397606001421,6594.6925900878905,8138.397606001421,5721.29199806637,5721.214724521794,7363.019909223951,2773.73741609158,1416.1588364689342,1416.1940302065586,1.35,45056,19135,7.243131724421877,7.4747975619526486,9983.923481168275,29516.758145221524,0.0,0
0027,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3736,4096,3665.942028985507,7363,7418,8020.012051669034,8076.473042067774,683.3431575156409,315.01929718221055,211.03606730596982,212.19280562880232,2.7588424437299035,57.37620578778135,45.26156,6.490966,1.0,1,1,33541.83,12100.756,33541.83,8724.25,8724.201,8213.319754860619,6663.846948619496,8213.319754860619,5825.271071107628,5825.213831974922,7369.823489097806,2785.608791796158,1485.9254516921606,1485.9272209835556,1.65,45056,19140,7.161786371305356,8.169384249829717,9954.583978104158,29487.136429308055,0.0,0
0028,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3720,4096,3704.9,7357,7413,8019.215598366477,8076.733008336866,685.861619227757,319.26958670730863,232.23797384555237,226.17593556646727,2.75,58.99671052631579,40.417663,9.631399,1.0,1,1,28743.492,10348.826,28743.492,8771.955,8771.916,7902.852086092862,6567.066585870916,7902.852086092862,5889.0670480340395,5889.009064694725,6318.4620755180495,2600.6594227284813,1499.8151744285828,1499.8169627791717,1.4479166666666667,45056,19507,7.689812047647601,7.884944689365846,11147.601483044678,20253.547797158026,0.0,0
0029,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3741,4096,3705.7428571428572,7362,7422,8025.657381924716,8080.816389163257,683.6886137120239,315.9782492049644,210.94662702474216,162.5542244815785,2.911764705882353,58.888888888888886,45.234502,6.354918,1.0,1,1,33541.508,12108.347,33541.508,9083.568,9083.512,8026.823618252841,6478.62501702326,8026.823618252841,5781.452160453959,5781.396123915852,7457.619838557836,2914.274386499574,1759.6392119272914,1759.640027806442,None,45056,21676,7.296040440777866,7.33467383229373,9960.538528754003,34109.016040804934,0.0,0
0030,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,3851.4626865671644,6170,6224,6848.043902439024,6896.703242671314,576.2151517945189,318.1457637346361,210.95156916370848,228.58852021208244,2.933333333333333,60.84,45.009807,9.425434,1.0,1,1,34649.172,14202.83,34649.172,9279.876,9279.82,9385.943011356707,7697.533346474847,9385.943011356707,6460.808729270422,6460.752094983827,7579.343435558266,2922.596514701141,1568.0390278289692,1568.0418338555064,1.5849056603773586,52480,19477,7.274644923715245,7.330696470871423,11659.681189035091,20664.300444945027,0.0,0
0031,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,3855.0588235294117,6153,6217,6849.063738567073,6897.370356771311,588.2683019117201,350.77412382616313,210.68491947444247,207.55083321616755,3.0231023102310233,60.06270627062706,45.286629,6.327996,1.0,1,1,34796.224,14029.73,34796.224,8940.283,8940.25,9196.846597065549,7501.751491692073,9196.846597065549,6166.973383378814,6166.9151572810715,7684.660350018727,3008.6456833726793,1505.321102730878,1505.3237488938453,1.4210526315789473,52480,20155,7.750884495165276,8.228825235967614,11588.409461874497,31850.525822077005,0.0,0
0032,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,3861.942857142857,6165,6220,6848.599352134146,6894.706182763206,579.1657464907194,325.3336437556077,210.88509064312305,137.35384966460958,2.8917197452229297,61.318471337579616,45.300662,6.679717,1.0,1,1,34690.646,15001.502,34690.646,8575.399,8575.344,8594.00701941692,6906.314378734756,8594.00701941692,5690.874508898114,5690.840070448006,7842.780118866203,3150.752024424647,1515.8026366898307,1515.830497945195,1.3333333333333333,52480,24331,7.541734651300203,7.341169857366313,11584.81966554926,36425.19585784847,0.0,0
0033,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,3799.1884057971015,6168,6218,6846.631592987805,6891.672210880269,576.5815192260443,319.5272820062002,192.19568546601727,135.7244221786632,2.949044585987261,61.404458598726116,50.396836,6.734079,1.0,1,1,39731.256,15256.866,39731.256,8782.386,8782.332,8985.465831726373,7084.321105411585,8985.465831726373,5806.721128223257,5806.66366037265,8921.604996745515,3391.4073483445254,1589.2456466404126,1589.2471235365647,1.2903225806451613,52480,24044,7.41584137673079,8.056843482854337,10413.352139804967,35704.95683225575,0.0,0
0034,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,3799.1884057971015,6166,6221,6853.663948170732,6899.365453567587,575.5654283637921,316.8489200694004,210.00039241144756,209.7201195241475,2.7830188679245285,59.75157232704402,45.658458,6.486487,1.0,1,1,34956.465,13850.395,34956.465,9346.244,9346.198,9358.870970579268,7650.8183677972565,9358.870970579268,6341.598799773999,6341.634446698596,7687.6498461984,2996.2912938596655,1734.323725151509,1734.3269788313812,1.8888888888888888,52480,18584,7.799804506619724,8.171357874802718,11494.036877022872,28650.331065182123,0.0,0
0035,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,3799.1884057971015,5223,5275,5919.01602393617,5951.80664343908,501.507801511795,318.841271585714,201.1088534663808,215.34925706046724,3.019230769230769,61.118589743589745,50.418478,6.533967,1.0,1,1,35768.136,15133.032,35768.136,9370.868,9370.825,10364.390758244681,8535.421798404255,10364.390758244681,6540.443232510085,6540.383879169537,7861.569624623807,3127.4990324567175,1692.18581842917,1692.1913525664759,2.2,60160,20326,7.690654067231243,8.121504295628407,11932.133294463985,31108.20731111743,0.0,0
0036,16,1,0,1,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,3799.1884057971015,5217,5277,5934.089212101064,5974.059912627418,502.56695650796087,318.69019246218534,185.3613448775402,132.44935801857392,3.1608832807570977,62.353312302839115,55.402049,6.787263,1.0,1,1,40694.115,15302.776,40694.115,8741.054,8741.003,10185.872755900931,8117.41079474734,10185.872755900931,6021.085541910332,6021.0278836500975,9183.1463822983,3548.979641260339,1489.5843309865536,1489.5868825426114,1.732394366197183,60160,24624,7.271276293345292,7.997648459536999,10858.804157225304,36279.7198222612,0.0,0
