exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0026,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3736,4096,3919.4886363636365,7360,7413,8062.990855823864,8123.124982279055,687.173556048336,316.8924334320887,210.87786713742366,138.59054079517617,3.248,62.51466666666666,20.488396,10.512625,0.0,0,0,5917.121,5917.079,5917.121,6231.703,6231.649,4059.9754131969107,4059.9199311079547,4059.9754131969107,4178.201682515004,4178.145564974036,1140.6945722555613,1140.6966858247822,1192.664077383309,1192.6659538480294,1.55,45056,32159,8.145517613406305,8.445815439161768,21990.98455535514,30590.83720764319,0.0,0
0027,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3741,4096,3934.2954545454545,7358,7413,8064.643022017045,8128.620311303904,687.1183441870456,315.8521119996436,148.88798445246871,137.55987921127254,3.1007957559681696,61.54376657824934,20.366584,10.705461,0.0,0,0,5783.794,5783.738,5783.794,5913.399,5913.362,4053.907627330433,4053.850993563565,4053.907627330433,4152.532119226605,4152.474441423047,1076.0309280589854,1076.0337502736259,1122.225056499078,1122.2277457022606,1.1666666666666667,45056,32325,8.19686225894654,8.397223000184644,22122.512052094746,30194.869702481752,0.0,0
0028,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3740,4096,3927.75,7355,7411,8057.543101917614,8117.367118394193,687.9998336383222,321.00446050002085,175.78051531341856,123.6347687015536,3.1622340425531914,61.930851063829785,20.347573,10.73802,0.0,0,0,5945.747,5945.721,5945.747,6192.384,6192.322,4084.3848630814987,4084.3295603027345,4084.3848630814987,4193.357715824769,4193.3021951628425,1144.0817324000477,1144.0834730579475,1207.5972035809455,1207.5985855310669,1.5294117647058822,45056,32209,8.188346649315127,8.37416930381629,22143.181400553276,29995.287771861105,0.0,0
0029,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3739,4096,3915.193181818182,7360,7410,8058.421830610795,8116.351632256429,759.3060827958035,482.8187970902724,219.9878359667171,125.89498260201283,3.152230971128609,62.40157480314961,20.444074,10.829111,0.0,0,0,5904.504,5904.445,5904.504,6077.516,6077.455,4087.170881969105,4087.114797385476,4087.170881969105,4214.807378372498,4214.749989898049,1124.550332049958,1124.5527184578361,1174.3198829421628,1174.3225030849528,1.3666666666666667,45056,32172,8.12269301013703,8.39220272815252,22038.660200506023,29708.80989215089,0.0,0
0030,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,4096.0,6180,6219,6880.569207317073,6929.485346904657,577.8047613218445,318.66890623516304,178.30818431276177,133.9487457639053,3.4323607427055705,63.676392572944295,22.685996,11.034199,0.0,0,0,7151.944,7151.893,7151.944,6775.188,6775.144,4998.5466439024385,4998.491543502287,4998.5466439024385,4690.531359628022,4690.475469666744,1329.6952620535294,1329.6989327929296,1242.8313702890002,1242.83376271862,1.8571428571428572,52480,34088,7.728976131899353,8.17903004510921,23133.213988047955,30893.04443394577,0.0,0
0031,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,4096.0,6165,6214,6871.088624237805,6918.257783221065,581.0435632693553,326.3222386483076,199.71018130990353,126.9645732756776,3.2342105263157896,63.4,22.650719,11.150458,0.0,0,0,7009.456,7009.397,7009.456,6671.222,6671.174,5000.035174714177,4999.979600590701,5000.035174714177,4742.655342088311,4742.670511170976,1294.1557382139727,1294.1583647548498,1216.2145698243528,1216.1618733989906,2.0,52480,34152,7.840617568090017,8.134152886210043,23169.242442149407,30628.33831578936,0.0,0
0032,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,4096.0,6171,6214,6873.409355945122,6918.67496758727,581.7485262159731,330.00187202092366,179.4107083787769,136.36400792769066,3.5172413793103448,64.64190981432361,22.488702,10.862026,0.0,0,0,6817.999,6817.948,6817.999,6554.043,6553.988,4891.58562730564,4891.529850628811,4891.58562730564,4655.202166496037,4655.226625460715,1249.0138038448129,1249.016224646447,1175.8109703295129,1175.7334917045118,2.0,52480,34187,8.006168998299996,8.14011807241264,23336.162309412077,31473.870528389456,0.0,0
0033,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,4096.0,6174,6215,6875.983269817073,6925.06944410507,578.6624306794664,320.8532631217364,176.65951590765022,123.43263137296222,3.287598944591029,64.63588390501319,22.497169,10.909687,0.0,0,0,6827.287,6827.227,6827.287,6559.652,6559.508,4906.701318426067,4906.6459160251525,4906.701318426067,4654.090576578424,4654.034332376713,1249.0081600001884,1249.0113305456375,1208.3786384918376,1208.3816376427708,1.4,52480,34148,8.09371210543409,8.262686580617672,23327.37954717769,31300.62301512408,0.0,0
0034,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,35000,136,false,4101,16384,external,32,8192,4096,4096,4096.0,6149,6203,6869.158250762195,6917.886113080252,582.6565977716157,330.7404117533486,192.99663610934573,124.23909839635995,3.286842105263158,64.32368421052631,22.651701,11.252485,0.0,0,0,7006.614,7006.564,7006.614,6685.336,6685.298,4956.61621714939,4956.560548113567,4956.61621714939,4727.030749325755,4726.974699678102,1288.021170911159,1288.0248259303041,1216.7165595705328,1216.7191871122147,1.0833333333333333,52480,34483,7.882882422928487,7.986521623058613,23168.238005613795,30644.78646272357,0.0,0
0035,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,4096.0,5222,5266,5944.7564494680855,5984.390188892022,513.6408605735968,337.5865639719673,171.76754475844598,133.3864139025259,3.644385026737968,67.45454545454545,24.419465,10.66769,0.0,0,0,8684.185,8684.136,8684.185,7261.696,7261.653,6017.062389926862,6017.0063402759315,6017.062389926862,5208.987908764797,5209.006827957311,1594.6307526461776,1594.634861455112,1270.4164623003312,1270.360525009636,1.5517241379310345,60160,33452,8.020746796600747,8.158974654237952,24636.08436957976,31358.241568699505,0.0,0
0036,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,4096.0,5228,5273,5949.979138962766,5991.06330819551,509.06671488955004,330.00016196637904,173.4881519445213,126.86930406010889,3.594164456233422,66.25729442970822,24.612754,11.467504,0.0,0,0,8784.046,8783.996,8784.046,8069.881,8069.839,6191.190285023271,6191.134572623005,6191.190285023271,5483.588856979993,5483.6233846658115,1649.3553765506724,1649.3598755296168,1494.3378487581024,1494.264890404882,1.1025641025641026,60160,35086,7.844281064663539,7.724272293269616,24442.612151407357,30596.021592841826,0.0,0
0037,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,4096.0,5223,5271,5951.384840425532,5992.648310657841,506.5812397882856,325.46871400172313,203.65603310632474,126.55073354531287,3.5782493368700266,66.84350132625995,24.878786,11.508391,0.0,0,0,9087.488,9087.446,9087.488,7522.191,7522.134,6177.864535455452,6177.809361984708,6177.864535455452,5346.582509592701,5346.526229258448,1723.2719571532573,1723.275386741281,1355.1827365197594,1355.1861274416326,1.4523809523809523,60160,35183,8.024639392767288,7.813814191361539,24181.244213443533,30571.606404405273,0.0,0
0038,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,4096.0,5221,5267,5945.912466755319,5986.134354182887,508.93695170327373,330.45165775945,170.05331445442135,137.0191742858418,3.3973333333333335,65.89866666666667,24.536089,10.637607,0.0,0,0,8639.099,8639.046,8639.099,7208.632,7208.584,5991.675927260638,5991.620965608378,5991.675927260638,5221.659770902384,5221.6037332046,1580.3630430142357,1580.3662144298098,1263.83081267192,1263.833442774253,None,60160,34697,7.854361409830685,8.187190433491265,24518.985075412795,32617.29823258182,0.0,0
0039,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,4096,4096,4096.0,5225,5271,5946.661884973404,5985.653673195831,504.71099111370546,322.3810984491095,179.60414561375663,127.60548769907753,3.676630434782609,67.78260869565217,24.341673,10.705553,0.0,0,0,8403.41,8403.365,8403.41,7084.468,7084.418,5858.827773354388,5858.772310837766,5858.827773354388,5126.861632172367,5126.8484535360785,1533.2090056680452,1533.213559491159,1245.7314874904732,1245.7262404585745,1.525,60160,34856,8.131912386775944,8.2695870337386,24714.817260095475,32558.803828256234,0.0,0
0040,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,45000,175,false,5273,16384,external,32,8192,4096,4096,4096.0,4529,4570,5249.04844938213,5281.6328730995965,468.39408368354435,343.01475912032504,197.03285195352154,127.39617147334923,3.635135135135135,66.9054054054054,26.882858,11.711966,0.0,0,0,10668.423,10668.359,10668.423,8297.147,8297.105,7180.671321322481,7180.616369653041,7180.671321322481,5798.877147937735,5798.82060484604,2131.815051419713,2131.818256194194,1547.176388921201,1547.180281527284,1.2571428571428571,67328,35204,7.973094253777044,7.9705898062386265,25044.956157563305,30058.14736825568,0.0,0
